livre	chapitre	verset	fr	ewe
GEN	31	2	Jacob remarqua aussi le visage de Laban; et voici, il n’était plus envers lui comme auparavant.	Eye Yakob kpo be, Laban megakoa nku me dee abe tsá ene o
GEN	31	15	Ne sommes-nous pas regardées par lui comme des étrangères, puisqu’il nous a vendues, et qu’il a mangé notre argent?	De mele mía bum amedzrowoe oa? Ela- bena etso mí dzra, eye wóle pa, si wóho de mía ta la, dum vasede fif 16 Elabena kesinonu, siwo kata Mawu ho le mía fofo si la, wonye mía nutowo kple mía viwo to; eyata wo nusianu, si Mawu gblo na wó la ko!
GEN	31	22	Le troisième jour, on annonça à Laban que Jacob s’était enfui.	Le nkeke etó megbe la wova gblo na Laban bena, Yakob si, 23 Tete wótso noviawo Kpe de edokui cu, ti eyome nkeke adre son, eye wova tui le 9 Gilead-towo dzi.24 EyeMawu va Laban, Aram- to la gbo le zá me dróefe, eye wógblo ne bena: Kpo dokuiwó ' dzi, be nagafo nu yba deke kple Yakob o
GEN	31	51	Laban dit à Jacob: Voici ce monceau, et voici ce monument que j’ai élevé entre moi et toi.	Eye Laban gblo na Yakob bena: Kpe- ko sia kple dzesikpe, si mía kpli wó míetu 52 Kpeko sia kple dzesikpe la anye dase: Nyeme- kpo mo ato kpeko sia kple dze- sikpe sia iu ava gbowó o, eye wo ha mékpo mo ado tame yb ato kpeko sia kple dzesikpe sia nu ava gbonye o!
GEN	32	2	En les voyant, Jacob dit: C’est le camp de Dieu! Et il donna à ce lieu le nom de Mahanaïm.	Ke Yakob ha are efe mo dzi, eye ?mawudolawo va do goe
GEN	32	4	Il leur donna cet ordre: Voici ce que vous direz à mon seigneur Ésaü: Ainsi parle ton serviteur Jacob: J’ai séjourné chez Laban, et j’y suis resté jusqu’à présent;	Eye Yakob do dolawo do de engo de novia Esau gbo le Seir- nyigba dzi le Edom gbedzi
GEN	32	10	Je suis trop petit pour toutes les grâces et pour toute la fidélité dont tu as usé envers ton serviteur; car j’ai passé ce Jourdain avec mon bâton, et maintenant je forme deux camps.	Eye Yakob gblo bena: Wo, fofonye Abraham fe Mawu kple fo- fonye Isak fe Mawu, Yehowa, wò amesi gblo nam bena: Tro yi de wo anyigba dzi kple fowomeawo gbo, eye mawo nywe na wò la, 11 4 nye- medze wo nublanui, si nëkpo nam, kple wà anukware, si nëdi na wo dola la dometoa deke o; elabena nye ati sia metso tso Yordan sia, ke azo la metro zu asafoko eve
GEN	32	18	tu répondras: A ton serviteur Jacob; c’est un présent envoyé à mon seigneur Ésaü; et voici, il vient lui-même derrière nous.	Eye wogblo na ngogbeto bena: Ne novinye ava do go wo, eye wóabia wò bena: Ameka vi nenye, afika neyina, eye nusiwo le ngowo la, ameka toe maha la, 19 ekema nado nu bena: Wo dola Yakob do nu siawo de nye afeto Won. 13, 17. . 33, 20. Esau; eye eya ñuto le mía megbe gbona
GEN	32	21	Le présent passa devant lui; et il resta cette nuit-là dans le camp.	Eye miagblo bena: Wo dola Yakob ha le mia megbe gbona. Elabena egblo be, yeatso nunana, siwo dze ngo ne la, akpatae gba, hafi ye nuto yeado de efe nku me, de- wo ave ye nu aho ye mahi
GEN	32	22	Il se leva la même nuit, prit ses deux femmes, ses deux servantes, et ses onze enfants, et passa le gué de Jabbok.	Ale nunanawo dze ngo, ke eya nuto tsi asada me do le za ma me
GEN	32	24	Jacob demeura seul. Alors un homme lutta avec lui jusqu’au lever de l’aurore.	Eye esi wona wode tsi wo kple nusiwo kata le esi, yi de toa godo la, 25 Yakob dede tsi megbe. Tete nutsua de va te kame kplii Wu, vasede esime apu dze.?
GEN	32	27	Il lui dit: Quel est ton nom? Et il répondit: Jacob.	Eye nutsu la gblo bena: De asi le nunye, ela- bena agu le dzedzem! Ke edo nu bena: Nyemele asi de ge le nuwo o, negbe deko nayram hafi
GEN	32	28	Il dit encore: Ton nom ne sera plus Jacob, mais tu seras appelé Israël; car tu as lutté avec Dieu et avec des hommes, et tu as été vainqueur.	Ebiae bena: Nkowó de? Edo nu bena: Yakob
GEN	32	32	C’est pourquoi jusqu’à ce jour, les enfants d’Israël ne mangent point le tendon qui est à l’emboîture de la hanche; car Dieu frappa Jacob à l’emboîture de la hanche, au tendon.	Ke esi wóde Pniel de megbe la, ge dze, eye wóle totom de aku dzi
GEN	33	20	Et là, il éleva un autel, qu’il appela El-Élohé-Israël.	d . f SüamJL14,17. y Zam.1. 25,27; A Mo. V. 22, 21. . 22, 15. k Yos. 24, 32. Eye wódi vosamlekpui de afima, eye wona nkoe bena Mawu, si enye Israel fe Mawu , 3 Gbe deka Dina, Lea fe vinyo- » nu,? si wòdzi na Yakob la, do go yi dua me nyonuviwo kpo ge da
GEN	34	18	Leurs paroles eurent l’assentiment de Hamor et de Sichem, fils de Hamor.	Nya siawo dze to na Hamor kple via Sihem
GEN	35	19	Rachel mourut, et elle fut enterrée sur le chemin d’Éphrata, qui est Bethléhem.	Eme- gbe la Rahel ku, eye wodii de Efrat, si enye Betlehem, mo {0.9 20 Eye Yakob tu dzesikpe de efe yodo dzi, esia nye nkudodzikpe le Rahel fe yodo dzi vasede egbe- gbe
GEN	35	22	Pendant qu’Israël habitait cette contrée, Ruben alla coucher avec Bilha, concubine de son père. Et Israël l’apprit. Les fils de Jacob étaient au nombre de douze.	Ke esi Israel le nuto sia me la, Ruben de asi fofoa fe kosi Bilha iu, eye Israel see
GEN	36	3	et Basmath, fille d’Ismaël, sœur de Nebajoth.	kple Basmat, Ismael fe vinyonu, si enye d Mi. 5, 1. f Mi. 4, 8. Nebayot fe novinyonu
GEN	36	4	Ada enfanta à Ésaü Éliphaz; Basmath enfanta Réuel;	Ada dzi Elifas na Esau, eye Bas- mat dzi Reguel 5 Eye Oho- libama dzi Yehus, Yaelem kple Korah. Esiawo nye vinutsu, siwo wodzi na Esau le Kanaan-nyigba dzi
GEN	36	20	Voici les fils de Séir, le Horien, anciens habitants du pays: Lothan, Schobal, Tsibeon, Ana,	Esiawo nye Nori o Seir, 5 12 amesi no anyigba la dzi 15a la, fe vinutsuwo: Lotan, Sobal, Zibeon, Ana, 21 Dison, Ezer kple Disan. Woawo nye amegàawo le Horito Seir, amesi no Edom-nyigba dzi la, fe viwo dome
GEN	36	29	Voici les chefs des Horiens: le chef Lothan, le chef Schobal, le chef Tsibeon, le chef Ana,	Esia- wo nye Horitowo fe amegawo: Amega Lotan, amepa Sobal, ame- ga Zibeon, amega Ana, 30 amegā Dison, amega Ezer kple amega Disan. Esiawo nye Horitowo fe amegawo le Seir-nyigba la dzi le wofe duawo nu
GEN	36	40	Voici les noms des chefs issus d’Ésaü, selon leurs tribus, selon leurs territoires, et d’après leurs noms: le chef Thimna, le chef Alva, le chef Jetheth,	Esiawo nye amegá, siwo dzo tso Esau me la, fe nkowo le wote fomewo, nofewo kple nkowo nu: Amega Timna, amegá Alwa, ame- gà Yetet, 41 amepa Oholibama, anepa Ela, amegà Pinon, 42 ame- gà Kenas, amegã Teman, amegá Mibzar, 43 amegà Magdiel kple amegá Iram. Esiawo nye Edom- megáwo le wofe nofewo kple woa- wo nutowo fe anyigbawo nu. Eya nye Esau, amesi nye Edomtowo fe fofo
GEN	37	12	Les frères de Joseph étant allés à Sichem, pour faire paître le troupeau de leur père,	Gbe deka esi noviawo yi wo fofo fe aléwo kplo ge ?le Sihem Yosef fe dróewo. la, 13 Israel gblo na Yosef bena: Noviwowo le alëwo kplom le Si- hem, va mado wo de wo gbo. Edo nu bena: Nye enye si!
GEN	37	29	Ruben revint à la citerne; et voici, Joseph n’était plus dans la citerne. Il déchira ses vêtements,	Esi Ruben gatro va doa to la, mega- kpo Yosef le do la me o. Tete IL 1, 11. d kp. 20, e kp. 29. g kp. 3. h . . 25, 5. wodze efe awu, 30 eye esi wò- gatro va noviawo gbo la, egblo bena: Devia megali o; azo afika nye la mayi? Yakob fa konyi le Yosef ñuti
GEN	38	13	On en informa Tamar, et on lui dit: Voici ton beau-père qui monte à Thimna, pour tondre ses brebis.	Ke esi wogblo na Tamar bena, toa gbona va Timnat fu së ge na efe aléwo la, 14 ede efe ahovowo di, 150 motsyonu tsyo Bku me, eye wótsyo avo bluko heva bobo no Enaim-gbo, si le Tim- nat-mo dzi la nu; elabena ekpo be, Sela tsi, gake wometso ye ne, be wòade o
GEN	39	7	Après ces choses, il arriva que la femme de son maître porta les yeux sur Joseph, et dit: Couche avec moi!	Le nusiawo megbe la efe afeto sro noa ahiaámoe dom de Yo- sef nu, eye wógblo bena: Va mlo gbonye./ 8 Ke egbe, eye woógblo na efe afeto sró bena: Kpo da, nye afeto megatso deke le afea fe nya me o, eye wótso efe nuwo katà de asi nam
GEN	39	10	Quoiqu’elle parlât tous les jours à Joseph, il refusa de coucher auprès d’elle, d’être avec elle.	Eye wonoa nya sia gblom na Yosef nkeke sia nkeke; ke meld be, yeamlo egbo, eye yeade asi me, be wóawo efe dowo, eye afea- metoa deke meli o la, 12 elé efe avo, eye wógblo bena: Va mlo anyi kplim! Ke egblé efe avo la de esi me, eye wósi do go le afea me
GEN	39	13	Lorsqu’elle vit qu’il lui avait laissé son vêtement dans la main, et qu’il s’était enfui dehors,	Esi wókpo be, egblé efe avo de ye si hesi do go la, 14 eyo afeametowo ve, eye wügblo na wo bena: Mikpo da, ekplo Hebrito sia ve na mí, amesi di be, yeado nukpe mí. Eva gbo- nye, be yeamlo anyi kplim, ke medo 211 sesie!
GEN	40	4	Le chef des gardes les plaça sous la surveillance de Joseph, qui faisait le service auprès d’eux; et ils passèrent un certain temps en prison.	Fia ñuti mewo fe amega la tso dzi, eye wono gaho me geyigi di- dia de
GEN	40	17	Dans la corbeille la plus élevée il y avait pour Pharaon des mets de toute espèce, cuits au four; et les oiseaux les mangeaient dans la corbeille au-dessus de ma tête.	Ke kusi etameto me la abolo vivi vovovowo li na Farao, eye heviwo va le wo dum le kusia me le tanye
GEN	41	34	Que Pharaon établisse des commissaires sur le pays, pour lever un cinquième des récoltes de l’Égypte pendant les sept années d’abondance.	Eyata Farao nadi dzi- kpolawo ado anyigba 1a dzi kaba, bena ne nududu do agbogbo de anyigba dzi le fe adreawo me 1a, woadzo nuawo fe atólia, 35 eye woafo nududuwo nu fu le fe nyw, siwo gbona la me, eye woadzra bliawo do de avawo me Ie duwo me na Farao
GEN	41	53	Les sept années d’abondance qu’il y eut au pays d’Égypte s’écoulèrent.	Esi nuwafe adre, siwo va Egipte-nyi- gba dzi nu yi vo la, 54 tete do- nolife adreawo dze gome, abe alesi Yosef gblo ene. Eye do to de anyigbawo kata dzi, ke nudu- du le Egipte-nyigba ya dzi
GEN	42	6	Joseph commandait dans le pays; c’est lui qui vendait du blé à tout le peuple du pays. Les frères de Joseph vinrent, et se prosternèrent devant lui la face contre terre.	Eye Yosef, si enye anyi- gba dzi dula la, dzra bli na anyi- gbadzitowo Kaia. Esi Yosef no- viwo va, eye wodze klo de ta agu ne la, 7 Yosef lé nku de wo nu, eye wódze si wo. Ke etro edo- kui ame bubui de wo, eye wóhe nya sesé kple wo bia wo bena: Afika mietso? Wodo nu bena: Kanaan-nyigba dzi míetso va bli fle ge
GEN	43	20	Ils dirent: Pardon! Mon seigneur, nous sommes déjà descendus une fois pour acheter des vivres.	Ta- flatse, mía afeto, míeva afi sia zi gbato va fle bli
GEN	43	31	Après s’être lavé le visage, il en sortit; et, faisant des efforts pour se contenir, il dit: Servez à manger.	Emegbe etutu mo, eye woógado go hezi Jf 43,22. edokui dzi gblo bena: Mido kpló 32 Tete wodo kpló ne IIe vovo, eye wodoe na woawo ha de vovo, nenema ke wodoe de vovo na Egipteto, siwo dua nu kplii la hà. Egiptetowo ?medua nu kple He- britowo o, elabena enye nunyonu- wowo le wofe hku me
GEN	43	34	Joseph leur fit porter des mets qui étaient devant lui, et Benjamin en eut cinq fois plus que les autres. Ils burent, et s’égayèrent avec lui.	Eye wona woma nududu, si le egbo la, na wo, ke Benyamin to so gbo wu wo kata to zi ato. Einegbe la wono nu kplii, eye wokpo dzidzo. Yosef do nodzi na noviawo. Emegbe la ede se na efe afe- s dzikpola bena: De bli ñu- tsuawo fe kotokuwo me tari, alesi nu anya tso na wo, eye natso ame- siame fe ga ada de blia dzi le kotokua me
GEN	44	21	Tu as dit à tes serviteurs: Faites-le descendre vers moi, et que je le voie de mes propres yeux.	Eye négblo na wo dolawo bena: mikploe ve nam, ne makpo
GEN	44	24	Lorsque nous sommes remontés auprès de ton serviteur, mon père, nous lui avons rapporté les paroles de mon seigneur.	Esi míetro va wó dola, fofonye gbo la, míegblo nye afeto fe nyawo ne
GEN	45	15	Il embrassa aussi tous ses frères, en pleurant. Après quoi, ses frères s’entretinrent avec lui.	Eyome 7 37, 32. 33
GEN	45	17	Pharaon dit à Joseph: Dis à tes frères: Faites ceci. Chargez vos bêtes, et partez pour le pays de Canaan;	Tete Farao gblo na Yosef bena: Gblo na noviwóawo be: mido agba na miafe láwo, eye miayi Kanaan- nyigba dzi 18 adakplo mia fofo kple mia fomeawo ava gbonye, eye mana anyigba nyuito mi le Egipte, ne miadu nu wawaawo le anyigba la dzi
GEN	46	20	Il naquit à Joseph, au pays d’Égypte, Manassé et Éphraïm, que lui enfanta Asnath, fille de Poti-Phéra, prêtre d’On.	Vinutsu, siwo On-nuno- la Potifera fe vinyonu Asnat dzi na Yosef le Egipte-nyigba dzi wo- nye Manase kple Efrayim. 21 Ben- yamin vinutsuwo nye: Bela, Be- her, Asbel, Gera, Naaman, EM, Ros, Mupim, Hupim kple Ard
GEN	46	28	Jacob envoya Juda devant lui vers Joseph, pour l’informer qu’il se rendait en Gosen.	Ke edo Yuda de engo do de Yosef gbo, bena woade ame ado ngo ne, ne woayi Gosen. Eye esi wodo Gosen-nyigba dzi la, 29 Yosef na wodo efe tasiadam do, eye wódoe yi fofoa Israel kpe ge le Gosen. Esi wókpoe la, ekpla asi ko ne, eye wófa avi de efe ko dzi wu
GEN	46	30	Israël dit à Joseph: Que je meure maintenant, puisque j’ai vu ton visage et que tu vis encore!	Eye Israel gblo na Yosef bena: Azo maku fa, ela- pena megakpo wò agbagbee.7 31 Eye Yosef gblo na noviawo kple fofoa femetowo bena: Meyi madagbloe na Farao bena: novi- nyewo kple fofonye-femeto, siwo le Kanaan-nyigba dzi la, wova gbonye
GEN	46	33	Et quand Pharaon vous appellera, et dira:	Ne Fa- rao ayo mi, eye wóabia mi bena, do ka wolawo mienye maha la, 34 ekema miado nu bena: 1anyi- lawo wà dolawo nye tso devime vasede fifi abe mía togbuiwo ke ene, bena wóade mo na mi miano Gosen-nyigba la dzi. Elabena: Egiptetowo nyoa ñu lányilawo
GEN	47	3	Pharaon leur dit: Quelle est votre occupation? Ils répondirent à Pharaon: Tes serviteurs sont bergers, comme l’étaient nos pères.	Eye Farao bia novia- wo bena: Do ka wolawo mienye? Wodo nu na Farao bena: Lanyi- lawo wo dolawo nye abe mia to- gbuiwo ke ene. 4 Eye wogblo na Farao bena: Amedzrowo míe- nye va afisia no ge; elabena gbe megali na wo dolawo fe làwo o, eye dowuame nu sé nuto le Ka- naan-nyigba dzi. Eyata míede kuku, na wó dolawo nano Gosen- nyigba dzi
GEN	47	8	Pharaon dit à Jacob: Quel est le nombre de jours des années de ta vie?	Eye Farao bia Yakob bena: Fe newe ného?
GEN	47	31	Jacob dit: Jure-le-moi. Et Joseph le lui jura. Puis Israël se prosterna sur le chevet de son lit.	Eye wógblo bena: Ka atam! Eye wóka atam ne. Tete 2 gadze ne de efe abati la zi. Yakob yra Ffrayim kple Manase. Le nusiawo megbe Ia wo- s gblo na Yosef bena: Fofo- wo le do lém. Tete wókplo via- ñutsu eveawo, Efrayim kple Ma- nase, de asi
GEN	48	3	Jacob dit à Joseph: Le Dieu tout-puissant m’est apparu à Luz, dans le pays de Canaan, et il m’a béni.	Eye Ya- kob gblo na Yosef bena: Mawu nusekatato la de edokui fiam le Lus le Kanaan-nyigba dzi, eye wóyram 4 gblo nam bena: Mana nadzi, eye wo dzidzimeviwo naso gbo de dzi; mana nazu dukoha, eye matso anyigba sia ana me- gbewo viwo, be wóanye wo to te- gbé
GEN	48	15	Il bénit Joseph, et dit: Que le Dieu en présence duquel ont marché mes pères, Abraham et Isaac, que le Dieu qui m’a conduit depuis que j’existe jusqu’à ce jour,	Eye wóyra Yosef gblo bena: Mawu, si fe nku me fofo- nye Abraham kple Isak zo le, Mawu, si nye: kplolanye le nye agbe me nkekewo kata me va do egbee, 16 'mawudola, si dem tso nye hiáwo kata me 1a, ayra de- . wawo, eye woayo nye nko kple fofonye Abraham kple Isak fe nko de wo nu, woadzi de dzi, eye woaso gbo le anyigbala dzi
GEN	49	3	Ruben, toi, mon premier-né,	Ruben! woe nye nye figogbevi, nye ñusë kple nye ali me vi gbáto; gbato le bubu me kple gato le nusé me.?
GEN	49	4	Impétueux comme les eaux, tu n’auras pas la prééminence!	Ele fiefiem abe tsi ene; màganye gbüto akpo o; elabena ède fofowó fe aba dzi, eye nédo nunyoe gbemagbe, é, nye aba dzie nède!
GEN	49	5	Siméon et Lévi sont frères;	Simeon kple Lewi la, noviwoe, wotso wofe lanuwo do hide
GEN	49	6	Que mon âme n’entre point dans leur conciliabule,	Nye /luwo made wofe adanu me o, eye nye dzi mabo ha kple wo o; elabena ?le dziku me wowu nutsuwo, eye le dzidzo tefe wone ata na nyitsu- wo
GEN	49	7	Maudite soit leur colère, car elle est violente,	Adi wofe nyanyra nu, ela- bena enu së, kple wofe dziku nu, elabena etefe meko o! Mamà wo de Yakob viwo dome, eye makaka wo de Israel
GEN	49	8	Juda, tu recevras les hommages de tes frères;	Yuda! wàe novi- wowo akafu, wó asi ahe wo fu- towo fe ve, eye fofowóviwo adze klo na wò
GEN	49	9	Juda est un jeune lion.	Dzatavi enye Yuda. Le nuléle ta, vinye, àno to dzi. Emlo anyi tsyo ako abe dzatatsu ene, eye abe dzatano ene; ameka ate nu awuwui? 10 Atamkayi magbe Yuda si nono o, eye wo- made fiatikplo da le ekome o, va- sede esime amesi to wónye nava; amesi dukowo ana tae
GEN	49	11	Il attache à la vigne son âne,	Ede ka efe tedzivi de weinka nuti, kple efe tedzino vi de weinka nyui fe alowo nui. Enyá efe avo le wein me, kple efe awu le weintse- tse me tsi me
GEN	49	13	Zabulon habitera sur la côte des mers,	Zebulon? ano futanyigbawo dzi le wudzefewo, eye efe lifo ade Zidon ke
GEN	49	14	Issacar est un âne robuste,	Isahar enye tedzi, si fu tsi de làme na, eye wótsyo ako de làkpowo domee
GEN	49	15	Il voit que le lieu où il repose est agréable,	Esi wókpo be, dzudzo vivina, eye efe anyigba dze ani la, ebi efe abo ta, be woatso agba, eye wozu agbatetsola
GEN	49	16	Dan jugera son peuple,	Dan awli efe duko ta abe Israel to bubuwo ke ene
GEN	49	17	Dan sera un serpent sur le chemin,	Dan enye da tsomo, dakpui le afomoe dzi; edu so fe afoWume, eye sodola dze anyi megbe me- gbee
GEN	49	18	J’espère en ton secours, ô Éternel!	Yehowa, wó dede la ko lalam mele! 19 Gad la, adzoha- wo ava dze edzi; ke eya ayo wo de nu
GEN	49	22	Joseph est le rejeton d’un arbre fertile,	Ati fé enye Yosef, ati fē le vudo to, eye wóde alo de gli dzi. 23 Wole fui, eye wotee kple da, eye anutrodalawo dee de nu
GEN	49	24	Mais son arc est demeuré ferme,	Ke evà efe dati gongorn, eye efe asiwo le tsotsom; elabena eho nusé tso Yakob fe nuséto kple Israel fe kplola kple Kpe la gbo, 25 tso fofowo fe Mawu la gbo, eya akpe de nuwó! tso nusékatütola gbo, eya ayra wò! Atso dzifo nu nyuiwo ayra wò, atso to gome nu nyuiwo ayra wo, eye atso notsi kple vidzido gede ayra wò!
GEN	49	26	Les bénédictions de ton père s’élèvent	Fofowo fe yayra, si gbo tonyigba hoho wonuwo kple togbe dze ani, siwo li tegbé ñu la, aya Yosef fe ta dzi kple noviawo fe amega fe dzodome
GEN	49	27	Benjamin est un loup qui déchire;	Benya- min enye amepahi lenu. Ndi la edua efe nuléle, eye ce la emáa efe adzonu la
GEN	50	24	Joseph dit à ses frères: Je vais mourir! Mais Dieu vous visitera, et il vous fera remonter de ce pays-ci dans le pays qu’il a juré de donner à Abraham, à Isaac et à Jacob.	Eye Yosef gblo na noviawo bena: Nye la mele kuku ge; ke Mayrnu ado niku mia dzi, eye woa- kplo mi atso anyigba sia dzi ayi de anyigba, si nugbe wódo na Abraham, Isak kple Yakob la dzi. 25 Tete Yosef na Israel fe viwo ka atam, eye wógblo bena: Ne Mawu ado nku mia dzi la, ekema mitso nye fuwo hà tso afisia yii !4 26 Esi Yosef ho fe alafa deka kple ewo 1a, eku, eye wosi atike ne hetsoe de adaka me le Egipte
