livre	chapitre	verset	fr	ewe
1CH	26	6	A Schemaeja, son fils, naquirent des fils qui dominèrent dans la maison de leur père, car ils étaient de vaillants hommes;	Eye wógblo nam be: Viwó Sa- lomo netu nye ho, eye wòato nye kpowo, elabena mena eya, ne yyba- nye vinye, eye nyea manye fofoa
1CH	25	4	D’Héman, les fils d’Héman: Bukkija, Matthania, Uziel, Schebuel, Jerimoth, Hanania, Hanani, Éliatha, Guiddalthi, Romamthi-Ézer, Joschbekascha, Mallothi, Hothir, Machazioth,	Ahohito Dodai le dzinu evelia fe ha nu, eye amega Miklot le efe ha la me; efe ha la le ame akpe blave vo ene
1CH	21	20	Ornan se retourna et vit l’ange, et ses quatre fils se cachèrent avec lui: il foulait alors du froment.	Eye esi Ornan 7 Ke nusia medze Mawu nu 0, 427, 24. tro ko la, ekpo dola 1a, esime Or- eye wowu Israel
1CH	1	46	Huscham mourut; et Hadad, fils de Bedad, régna à sa place. C’est lui qui frappa Madian dans les champs de Moab. Le nom de sa ville était Avith.	Esi Husam ku la, Hadad, Bedad vi, zu F fia de etefe; eya si Midiantowo le Moab-tagba; efe du enye Awit
1CH	15	26	Ce fut avec l’assistance de Dieu que les Lévites portèrent l’arche de l’alliance de l’Éternel; et l’on sacrifia sept taureaux et sept béliers.	Eye esi Mawu kpe de Lewi-vi, siwo tso Yehowa fe nubabladaka nuti 1a, wotso nyitsu adre kple agbo adre sa voe
1CH	17	6	Partout où j’ai marché avec tout Israël, ai-je dit un mot à quelqu’un des juges d’Israël à qui j’avais ordonné de paître mon peuple, ai-je dit: Pourquoi ne me bâtissez-vous pas une maison de cèdre?	Afisiafi, si meno Israel blibo la dome to la, de megblo na Is- rael fe Wonudróla, siwo medo, be woanyi nye duko 1a, dometoa de kpo be, nukanuti mietu sedertihoa deke nam oa? 7? Eyata ale nagblo na nye dola Dawid enye si: Ale Yehowa Zebaot gblo esi: Mekplo wo tso aléwo yome le lànyife, be nadu amega de nye duko Israel dzi
1CH	11	11	Voici, d’après leur nombre, les vaillants hommes qui étaient au service de David. Jaschobeam, fils de Hacmoni, l’un des principaux officiers. Il brandit sa lance sur trois cents hommes, qu’il fit périr en une seule fois.	Dawid fe ka- létowo fe hehléme enye si: ?Ya- sopeam, Hahmoni vi, amesi nye ame blaetóawo fe tato, eya da efe akplo to ame tsiawa alafa etóawo dzi zi deka
1CH	16	26	Car tous les dieux des peuples sont des idoles,	Elabena dukowo fe mawuwo kata nye legbawo, ke Yehowa wo dzifo
1CH	8	8	Schacharaïm eut des enfants au pays de Moab, après qu’il eut renvoyé Huschim et Baara, ses femmes.	Eye Sa- harayim dzi viwo le Moab-nyigba dzi, esime wode asi le srba Nu- sim kple Baara nuti megbe
1CH	20	3	Il fit sortir les habitants, et il les mit en pièces avec des scies, des herses de fer et des haches; il traita de même toutes les villes des fils d’Ammon. David retourna à Jérusalem avec tout le peuple.	Ekplo duko, si le eme la, dado lahalahadowo, lufotasia- damdowo kple fíadowo nu. Alea Dawid wo Amon-viwo fe duwo katàe, eye Dawid kple awako bli- bo la gbugbo va Yerusalem. Wodu Filistitowo dzi zi eto
1CH	24	31	Eux aussi, comme leurs frères, les fils d’Aaron, ils tirèrent au sort devant le roi David, Tsadok et Achimélec, et les chefs des maisons paternelles des sacrificateurs et des Lévites. Il en fut ainsi pour chaque chef de maison comme pour le moindre de ses frères.	Yeriya enye tato le Hebron viwo dome. Le Dawid fe fiadudu fe fe blane- lia me la wodo Hebron viwo fe fome la kpo le wofe afekowo nu, eye wokpo nutsu kalétowo le wo dome le Yaezer le Gilead; 32 no- viawo nye ame zàzewo, eye wole tato akpe eve kple alafa adre le afekoawo me. Woawo Dawid tso do Ruben-viwo, Gad-viwo kple Manase-viwo fe to afa la nu le Mawu kple fia fe nyawo kata gome. Awako 1a fe dodo wuteveawo dzikpolawo
1CH	4	38	Ceux-là, désignés par leurs noms, étaient princes dans leurs familles, et leurs maisons paternelles prirent un grand accroissement.	Amesiwo nko wohlé la, wonye amegáwo le wofe fo- meawo me, eye wofe afekowo ke- ke ta nuto
1CH	19	8	A cette nouvelle, David envoya contre eux Joab et toute l’armée, les hommes vaillants.	Esi Da- wid see la, edo Yoab kple kalé- towo fe awako blibo la da
1CH	16	25	Car l’Éternel est grand et très digne de louange,	Elabena Yehowa lolo, edze kafukafu nuto, eye vovó le eiu wu mawuwo kata
1CH	23	3	On fit le dénombrement des Lévites, depuis l’âge de trente ans et au-dessus; comptés par tête et par homme, ils se trouvèrent au nombre de trente-huit mille.	Eye wohle Lewi-vi, siwo ho fe blaetó kple edzivowo, nutsu de- kadekawo fe hehléme de akpe blaetó vo enyi
1CH	2	22	Segub engendra Jaïr, qui eut vingt-trois villes dans le pays de Galaad.	Segub dzi Yair, amesi si du blave yo eib no le Gilead-nyigba dzi
1CH	7	5	Leurs frères, d’après toutes les familles d’Issacar, hommes vaillants, formaient un total de quatre-vingt-sept mille, enregistrés dans les généalogies.	Wo novi, siwo tso Isahar fe fo- meawo Kaia me la, nye nutsu kalé- towo; ame akpe blanyi vo adre le wofe dzidzimegbalé la me
1CH	7	32	Et Héber engendra Japhleth, Schomer et Hotham, et Schua, leur sœur.	Heber dzi Yaflet, Somer, Hotam kple wo novinyonu Sua
1CH	22	13	Alors tu prospéreras, si tu as soin de mettre en pratique les lois et les ordonnances que l’Éternel a prescrites à Moïse pour Israël. Fortifie-toi et prends courage, ne crains point et ne t’effraie point.	Ne e1e dodo kple konu, siwo Ye- howa do na Mose hena Israel-vi- wo la, me de asi, eye néwo wo dzi la, ekema àkpo dzogbenyuie. Sé nu, eye nalé dzi de fo, megavó o, eye dzika megatso fowó o!
1CH	5	14	Voici les fils d’Abichaïl, fils de Huri, fils de Jaroach, fils de Galaad, fils de Micaël, fils de Jeschischaï, fils de Jachdo, fils de Buz;	Amesiawo nye Abihayil fe viwo, amesi nye Huri vi, amesi nye Yaroah vi, amesi nye 5, 15 6, 16 Gilead vi, amesi nye Mihael vi, amesi nye Yesisai vi, amesi nye Yahdo vi, amesi nye Buz vi
1CH	24	4	Il se trouva parmi les fils d’Éléazar plus de chefs que parmi les fils d’Ithamar, et on en fit la division; les fils d’Éléazar avaient seize chefs de maisons paternelles, et les fils d’Ithamar huit chefs de maisons paternelles.	Heman hawo nye esi: Heman viwo nye: Bukiya, Ma- tanya, Uziel, Sebuel, Yerimot, Na- nanya, Hanani, Eliata, Gidalti, Ro- mamti-Eser, Yosbekasa, Maloti, Hotir kple Mahasiot
1CH	9	31	Matthithia, l’un des Lévites, premier-né de Schallum le Koréite, s’occupait des gâteaux cuits sur la plaque.	Wotso nusiwo wotona le agba me la, de Matitya si dika, etso Lewi-viwo dome, eye wónye Ko- rah vi Salum fe ngogbevi
1CH	5	24	Voici les chefs des maisons de leurs pères: Épher, Jischeï, Éliel, Azriel, Jérémie, Hodavia et Jachdiel, vaillants hommes, gens de renom, chefs des maisons de leurs pères.	Wofe afekowo fe tatowo nye esi: Efer, Yisei, Eliel, Azriel, Yirmeya, Hodaya kple Yahdiel; wonye nu- tsuwolawo, ame nkonuwo kple wofe afekowo fe tatowo
1CH	23	30	ils avaient à se présenter chaque matin et chaque soir, afin de louer et de célébrer l’Éternel,	Musi viwo nye: Mahli, Eder kple Yerimot. Esiawo nye Lewi- viwo fe viwo le wofe afekowo nu
1CH	9	43	Rephaja, son fils; Éleasa, son fils; Atsel, son fils.	Moza dzi Binea, eya fe vi nye Refaya, eya fe vi nye Azel
1CH	21	30	David ne pouvait pas aller devant cet autel pour chercher Dieu, parce que l’épée de l’ange de l’Éternel lui avait causé de l’épouvante.	Gake Dawid mete nu yi egbo, be yeabia gbe Mawu ase o, elabena Yehowa dola fe byi la tso dzika fo ne. Dawid dzra pbedoho la tefe do, eye wòhlō nu via Salomo
1CH	23	11	Jachath était le chef, et Zina le second; Jeusch et Beria n’eurent pas beaucoup de fils, et ils formèrent une seule maison paternelle dans le dénombrement.	Yahat enye tato, eye Ziza enye evelia; ke Yeus kple Beria medzi vi gede o, eye wohlé wo wo afeko dekae
1CH	21	24	Mais le roi David dit à Ornan: Non! Je veux l’acheter contre sa valeur en argent, car je ne présenterai point à l’Éternel ce qui est à toi, et je n’offrirai point un holocauste qui ne me coûte rien.	Fia Dawid gblo na Ornan anyigba dzi nkeke eto, eye Yeho- bena: Kpao, ke bon maflee ho de- wa fe dola nawu ame le Israel- die; elabena nyemaho wó nu ana nyigba blibo la dzia? Azo bu enu, Yehowa o, eye nyemasa numevo alesi madado enu na amesi dom fe mahemahee o
1CH	23	2	Il assembla tous les chefs d’Israël, les sacrificateurs et les Lévites.	Eye wófo Israel-amegáwo ka- tá, nunolawo kple Lewi-viwo nu fu
1CH	19	16	Les Syriens, voyant qu’ils avaient été battus par Israël, envoyèrent chercher les Syriens qui étaient de l’autre côté du fleuve; et Schophach, chef de l’armée d’Hadarézer, était à leur tête.	Esi Aramtowo kpo be, Israel si yewo la, wodo ame wodakplo Aramto, siwo le tosisi la fe go Keme dzi la ve, eye Hadadezer fe awafia Sofah enye wo kplola
1CH	15	16	Et David dit aux chefs des Lévites de disposer leurs frères les chantres avec des instruments de musique, des luths, des harpes et des cymbales, qu’ils devaient faire retentir de sons éclatants en signe de réjouissance.	Eye Dawid gblo na Lewi- viwo fe amegáwo be, woade wo novi, siwo nye hadzilawo, ne woa- tso hadzinuawo, siwo nye: sanku- wo, kasankuwo kple gakogoewo, eye woana dzidzoha nade dzi
1CH	18	8	David prit encore une grande quantité d’airain à Thibchath et à Cun, villes d’Hadarézer. Salomon en fit la mer d’airain, les colonnes et les ustensiles d’airain.	Eye Dawid ho akobli gede nuto tso Tibhat kple Kun, siwo nye Hadadezer fe duwo me; woa- woe Salomo tso wo akobligazo la, sotiawo kple akoblinuawoe
1CH	9	3	A Jérusalem habitaient des fils de Juda, des fils de Benjamin, et des fils d’Éphraïm et de Manassé.	Eye amewo tso Yuda-viwo, Benyamin-viwo, Efra- yim-viwo kple Manase-viwo dome no Yerusalem
1CH	12	30	Des fils d’Éphraïm, vingt mille huit cents, hommes vaillants, gens de renom, d’après les maisons de leurs pères.	Amesiwo tso Efrayim- viwo dome la, le ame akpe blave kple alafa enyi, eye wonye nutsu kalétowo kple ame nkonuwo le wofe afekowo me
1CH	18	3	David battit Hadarézer, roi de Tsoba, vers Hamath, lorsqu’il alla établir sa domination sur le fleuve de l’Euphrate.	Dawid si Zoba- fia Hadadezer le Hamat, esime wò- va, be yeado efe fiadufe anyi de Frat-tosisi la nu
1CH	4	6	Naara lui enfanta Achuzzam, Hépher, Thémeni et Achaschthari: ce sont là les fils de Naara.	Naara dzi Ahuzam, Hefer, Temni kple Ahastaritowo ne. Amesiawo nye Naara viwo. m Eye Helea viwo nye: Zeret, Yiz- har, Etnan kple Koz
1CH	2	35	Et Schéschan donna sa fille pour femme à Jarcha, son esclave, à qui elle enfanta Attaï.	Eye Sesan tso vianyo- nu na efe kluvi Yarha wóde; eya dzi Atai ne
1CH	27	12	Le neuvième, pour le neuvième mois, était Abiézer, d’Anathoth, des Benjamites; et il avait une division de vingt-quatre mille hommes.	Ke- sinonu kple bubu tso gbowo, eye nédu fia de nusianu dzi; ganye- nye kple ñusë le fasiwó me, eye gbowó woótsona be, amea de nazu gà, eye woakpo nusé
1CH	7	11	tous ceux-là fils de Jediaël, chefs des maisons de leurs pères, hommes vaillants au nombre de dix-sept mille deux cents, en état de porter les armes et d’aller à la guerre.	Amesiawo kata nye Yediael viwo le wofe afe- kowo fe tatowo, siwo nye nutsu kalétowo la nu; wole ame akpe wuiadre kple alafa eve, amesiwo hona yia awa
1CH	9	28	Quelques-uns des Lévites prenaient soin des ustensiles du service, qu’ils rentraient en les comptant et sortaient en les comptant.	Wotso dowonuawo de wo dometoa dewo si, be woatso wo ava emee dedie, eye woatso wo adoe dedie
1CH	16	30	Tremblez devant lui, vous tous habitants de la terre!	Anyigba blibo la fo kpakpakpa le enku me; ena anyi- gba li di sesie, be megawa o
1CH	19	13	Sois ferme, et montrons du courage pour notre peuple et pour les villes de notre Dieu, et que l’Éternel fasse ce qui lui semblera bon!	Lé dzi de fo, eye na míasé nu na míafe duko kple mía Mawu fe du la, eye Yehowa awo nusi dze eya ñuto nu
1CH	11	7	David s’établit dans la forteresse; c’est pourquoi on l’appela cité de David.	Dawid no 11, 8 12, 1 mb la me, eyata woyone be Da- wid du
1CH	16	23	Chantez à l’Éternel, vous tous habitants de la terre!	/Anyigbawo kata, midzi ha na Yehowa; mide gbe fà efe hoho la gbawotsyogbe!
1CH	21	2	Et David dit à Joab et aux chefs du peuple: Allez, faites le dénombrement d’Israël, depuis Beer-Schéba jusqu’à Dan, et rapportez-le-moi, afin que je sache à combien il s’élève.	Tete Dawid gblo na wogblo na dola, si le nu gblem Yoab kple awako la fe tatowo be- la bena: Eso gbo azo, didi wo asi na: Miyi dahle Israel tso Beer- de anyi! Yehowa fe dola la tsi tre Seba vasede Dan ve nam, ne ma- de Yebusito Ornan fe lugbofe gbo. nya wofe hehleme
1CH	1	45	Jobab mourut; et Huscham, du pays des Thémanites, régna à sa place.	Esi Yobab ku la, Husam tso Temanitowo fe anyi- gba dzi zu fia de etefe
1CH	11	22	Benaja, fils de Jehojada, fils d’un homme de Kabtseel, rempli de valeur et célèbre par ses exploits. Il frappa les deux lions de Moab. Il descendit au milieu d’une citerne, où il frappa un lion, un jour de neige.	Be- a kp. 10-41 kpo Sam. II. 23, 8 v. 39. b Sam. L 17, 7. h Sam. L 22, 1. 11,3. . 27, 6. naya, Yehoyada vi, enye nutsu kalétoa de, si wo nu tsuwo la, fe vi tso Kabzeel. Eya wu Moabito- wo fe kaléto eveawo, eye yyby! dawu dzata le vudo la me le gbe- sigbe sno dza
1CH	7	14	Fils de Manassé: Asriel, qu’enfanta sa concubine syrienne; elle enfanta Makir, père de Galaad.	Manase viwo nye: Asriel, si efe aha, Aram-nyonu la dzi, eyae dzi Mahir, si nye Gilead fofo.?
1CH	10	5	Celui qui portait les armes de Saül, le voyant mort, se jeta aussi sur son épée, et mourut.	Esi efe adekplovi la kpo be, Saul ku la, eya hà dze yi nu, eye wóku
1CH	1	49	Saül mourut; et Baal-Hanan, fils d’Acbor, régna à sa place.	Esi Saul ku la, Baal-Hanan, Ah- bor vi, zu fia ge etefe
1CH	1	48	Samla mourut; et Saül, de Rehoboth sur le fleuve, régna à sa place.	Esi Samla ku la, Saul tso Rehobot le tosisi la nu zu fia de etefe
1CH	8	13	Beria et Schéma, qui étaient chefs de famille parmi les habitants d’Ajalon, mirent en fuite les habitants de Gath.	Beria kple Sema wonye Ayalontowo fe afe- kowo fe tatowo; woawo nya Gat- towo wosi; 14 Ahyo, Sasak, Yere- mot, 15 Zebadya, Arad, Eder, 16 Mihael, Yispa kple oha; ame- siawo nye Beria viwo
1CH	23	10	Fils de Schimeï: Jachath, Zina, Jeusch et Beria. Ce sont là les quatre fils de Schimeï.	Simei viwo nye: Yahat, Ziza, Yeus kple Be- ria; amesiawo nye Simei viwo, wole wo ame ene
1CH	14	2	David reconnut que l’Éternel l’affermissait comme roi d’Israël, et que son royaume était haut élevé, à cause de son peuple d’Israël.	Eye Dawid dze sii be, Ye- howa ye do ye, be yeanye tia de Israel nu, elabena ete fiadufe nko de du le efe duko Israel ta
1CH	1	42	Fils d’Étser: Bilhan, Zaavan et Jaakan. Fils de Dischan: Uts et Aran.	Ezer viwo nye: IBilhan, Zaawan kple Yaakan. Di- san viwo nye: Uz kple Aran
1CH	3	16	Fils de Jojakim: Jéconias, son fils; Sédécias, son fils.	Yoyakim viwo nye: Yehonya, eya fe vi nye Zedekiya
1CH	17	12	Ce sera lui qui me bâtira une maison, et j’affermirai pour toujours son trône.	Eya ava tu ho nam, eye mali ke efe fiazikpui te- gbe
1CH	11	20	Abischaï, frère de Joab, était le chef des trois. Il brandit sa lance sur trois cents hommes, et les tua; et il eut du renom parmi les trois.	Abisai, Yoab novi, enye ame blaetóawo fe tato, eya da efe akplo to ame tsiawa alafa etoóawo dzi, eye wóho nko le ame blaetóawo dome
1CH	12	8	Parmi les Gadites, des hommes vaillants partirent pour se rendre auprès de David dans la forteresse du désert, des soldats exercés à la guerre, armés du bouclier et de la lance, semblables à des lions, et aussi prompts que des gazelles sur les montagnes.	Amesiwo de wo dokui le Gad-viwo dome va Dawid gbo le mõ me le gbedzi la, wonye nutsu kalétowo kple aWamewo, amesiwo kplaa akpohonu kple akplo, wofe mo le abe dzata fe mo ene, eye wodea abla le towo dzi abe ziwo ene
1CH	12	31	De la demi-tribu de Manassé, dix-huit mille, qui furent nominativement désignés pour aller établir roi David.	Amesiwo tso Manase ge to afa me la, wole ame akpe wuienyi, amesiwo fe nko wonlo di, ne woava atso Dawid ado fiae
1CH	5	11	Les fils de Gad habitaient vis-à-vis d’eux, dans le pays de Basan, jusqu’à Salca.	Eye Gad-viwo no wo kasa le Basan-nyigba dzi vasede Salha
1CH	13	7	Ils mirent sur un char neuf l’arche de Dieu, qu’ils emportèrent de la maison d’Abinadab: Uzza et Achjo conduisaient le char.	Ke wotso Mawu fe adaka la do tasiadam yeye dzi tso Abinadab fe me, eye Uza kple Ahyo wole tasiadam la kplom
1CH	19	10	Joab vit qu’il avait à combattre par devant et par derrière. Il choisit alors sur toute l’élite d’Israël un corps, qu’il opposa aux Syriens;	Ke esi Yoab kpo be, wodze awa de ye nu le ngo kple megbe la, ede amewo le Israel fe ame tiatiawo katà dome,eye wódze awade Aram- towo nu
1CH	1	19	Il naquit à Héber deux fils: le nom de l’un était Péleg, parce que de son temps la terre fut partagée, et le nom de son frère était Jokthan.	Wo- dzi nutsuvi eve na Eber; deka nko nye Peleg, le esi woma anyigba le eno! ta, eye novia nko nye Yok- tan
1CH	14	10	David consulta Dieu, en disant: Monterai-je contre les Philistins, et les livreras-tu entre mes mains? Et l’Éternel lui dit: Monte, et je les livrerai entre tes mains.	Tete Dawid bia nu Mawu be: Maho de Filistitowo nua, eye àtso wo ade asi nama? Yehowa do iu ne bena: Ho yi, eye matso wo ade asi na wo!
1CH	9	23	Eux et leurs enfants gardaient les portes de la maison de l’Éternel, de la maison de la tente.	Woa- wo kple wo viwo dzo Yehowa fe afe fe agbo kple agbado la fe hoa nu
1CH	1	8	Fils de Cham: Cusch, Mitsraïm, Puth et Canaan.	Nam viwo nye: Kus, Mizrayim, Me r9 Put kple Kanaan
1CH	4	23	C’étaient les potiers et les habitants des plantations et des parcs; ils demeuraient là près du roi et travaillaient pour lui.	Wo- nye zemelawo, eye wono Netaim kple Gedera; fia fe do me wono le afima. Simeon fe dzidzimeviwo
1CH	11	2	Autrefois déjà, même lorsque Saül était roi, c’était toi qui conduisais et qui ramenais Israël. L’Éternel, ton Dieu, t’a dit: Tu paîtras mon peuple d’Israël, et tu seras le chef de mon peuple d’Israël.	Menye egbe o, menye etso o, esime Saul nye fia la, woe kploa Israel doa goe gakplone gbone, eye Yehowa, wó Mawu la, gblo na wò bena: Wòe le nye duko Israel kplola nye ge, eye woe anye amega de nye du- ko Israel nu
1CH	17	4	Va dire à mon serviteur David: Ainsi parle l’Éternel: Ce ne sera pas toi qui me bâtiras une maison pour que j’en fasse ma demeure.	Yi, na- gblo na nye dola Dawid be: Ale Yehowa gblo esi: Menye woe atu ho nam mano me 0; 5 elabena tso gbesigbe mekplo Israel la, nye- meno hoa deke me vasede egbe o, ke bon metsa tso agbado me yi agbado me, eye tso nofe yi no- fe
